,L,max_stay_counter,m,n,quench,struc_count,ITC
86722,60,42,0.2,1.6,1,3727.42,200.397138
86723,60,42,0.2,1.6,2,1758.18,201.9767309
86724,60,42,0.2,1.7,0.1,3787.3,201.550576
86725,60,42,0.2,1.7,0.2,3744,202.1866546
86726,60,42,0.2,1.7,0.3,3591.76,202.8153742
86727,60,42,0.2,1.7,0.4,3677.14,203.1854706
86728,60,42,0.2,1.7,0.5,3740.28,202.3080017
86729,60,42,0.2,1.7,0.65,3460.2,202.7073355
86730,60,42,0.2,1.7,0.8,4103.76,201.0217014
86731,60,42,0.2,1.7,1,3910.02,199.4468708
86732,60,42,0.2,1.7,2,1915.36,201.2913963
86733,60,42,0.2,1.8,0.1,3511.2,203.578173
86734,60,42,0.2,1.8,0.2,3684.98,205.2450482
86735,60,42,0.2,1.8,0.3,3699.44,203.0276688
86736,60,42,0.2,1.8,0.4,3619.22,204.0382197
86737,60,42,0.2,1.8,0.5,3913.44,201.3385335
86738,60,42,0.2,1.8,0.65,3947.72,201.2250655
86739,60,42,0.2,1.8,0.8,3609.14,202.1830673
86740,60,42,0.2,1.8,1,3736.48,201.2418107
86741,60,42,0.2,1.8,2,2067.4,200.912555
86742,60,42,0.2,1.9,0.1,3762.76,204.2375097
86743,60,42,0.2,1.9,0.2,3745.8,202.2910307
86744,60,42,0.2,1.9,0.3,3487.02,203.7117722
86745,60,42,0.2,1.9,0.4,3737.68,204.5538448
86746,60,42,0.2,1.9,0.5,3589.84,202.8270744
86747,60,42,0.2,1.9,0.65,3987.42,202.3006142
86748,60,42,0.2,1.9,0.8,3791.08,203.3438331
86749,60,42,0.2,1.9,1,3876.92,201.3515484
86750,60,42,0.2,1.9,2,2215.9,201.1167672
86751,60,42,0.2,2,0.1,3626.3,202.3913909
86752,60,42,0.2,2,0.2,3533.92,201.387515
86753,60,42,0.2,2,0.3,3328.24,203.3457071
86754,60,42,0.2,2,0.4,3873.54,203.3383488
86755,60,42,0.2,2,0.5,3519.38,204.2202749
86756,60,42,0.2,2,0.65,3804.94,202.5010608
86757,60,42,0.2,2,0.8,3525.26,202.6635761
86758,60,42,0.2,2,1,3791.54,200.7094533
86759,60,42,0.2,2,2,2412.42,200.7080091
86760,60,42,0.5,0.1,0.1,3625.88,202.2414017
86761,60,42,0.5,0.1,0.2,3474.74,200.9122627
86762,60,42,0.5,0.1,0.3,3825.3,201.0203346
86763,60,42,0.5,0.1,0.4,3720.42,199.8670125
86764,60,42,0.5,0.1,0.5,3026.96,199.5548593
86765,60,42,0.5,0.1,0.65,2484.4,199.5512747
86766,60,42,0.5,0.1,0.8,1787.84,200.550684
86767,60,42,0.5,0.1,1,1118.06,203.1234709
86768,60,42,0.5,0.1,2,347.1,210.2934192
86769,60,42,0.5,0.2,0.1,3863.84,202.3321392
86770,60,42,0.5,0.2,0.2,3564.92,201.1375154
86771,60,42,0.5,0.2,0.3,3671.38,201.8703934
86772,60,42,0.5,0.2,0.4,3689.66,199.8670268
86773,60,42,0.5,0.2,0.5,3298.9,199.44678
86774,60,42,0.5,0.2,0.65,2492.82,199.9677213
86775,60,42,0.5,0.2,0.8,1896.32,201.5452279
86776,60,42,0.5,0.2,1,1190.34,202.065717
86777,60,42,0.5,0.2,2,372.38,208.8610988
86778,60,42,0.5,0.3,0.1,3630.98,201.5466145
86779,60,42,0.5,0.3,0.2,3534.5,201.6544449
86780,60,42,0.5,0.3,0.3,3898.82,200.3877721
86781,60,42,0.5,0.3,0.4,3669.76,199.7589963
86782,60,42,0.5,0.3,0.5,3173.1,199.9808413
86783,60,42,0.5,0.3,0.65,2586.14,199.9676596
86784,60,42,0.5,0.3,0.8,1998.98,200.0759287
86785,60,42,0.5,0.3,1,1282.76,202.2835781
86786,60,42,0.5,0.3,2,402.1,210.5399495
86787,60,42,0.5,0.4,0.1,3764.76,202.1772473
86788,60,42,0.5,0.4,0.2,3578.24,202.1771978
86789,60,42,0.5,0.4,0.3,3639.72,201.4406458
86790,60,42,0.5,0.4,0.4,3535,200.3874765
86791,60,42,0.5,0.4,0.5,3349.08,200.1794329
86792,60,42,0.5,0.4,0.65,2642.6,199.8635364
86793,60,42,0.5,0.4,0.8,2093.94,199.7594092
86794,60,42,0.5,0.4,1,1379.54,201.7610543
86795,60,42,0.5,0.4,2,440.52,209.6212026
86796,60,42,0.5,0.5,0.1,3753.48,201.8761625
86797,60,42,0.5,0.5,0.2,3647.64,202.8265713
86798,60,42,0.5,0.5,0.3,3838.36,202.5936085
86799,60,42,0.5,0.5,0.4,3664.58,200.0844817
86800,60,42,0.5,0.5,0.5,3471,199.2386496
86801,60,42,0.5,0.5,0.65,2864.28,199.8634042
86802,60,42,0.5,0.5,0.8,2246.36,200.4962704
86803,60,42,0.5,0.5,1,1480.6,201.9656042
86804,60,42,0.5,0.5,2,477.78,209.0748708
86805,60,42,0.5,0.6,0.1,3699.78,203.8812654
86806,60,42,0.5,0.6,0.2,3729.7,201.6491396
86807,60,42,0.5,0.6,0.3,3806.76,201.2379638
86808,60,42,0.5,0.6,0.4,3669.54,200.7095482
86809,60,42,0.5,0.6,0.5,3313.74,200.1794736
86810,60,42,0.5,0.6,0.65,2942.36,199.8632306
86811,60,42,0.5,0.6,0.8,2296.14,199.8635445
86812,60,42,0.5,0.6,1,1626.88,202.2858209
86813,60,42,0.5,0.6,2,520.46,209.4598426
86814,60,42,0.5,0.7,0.1,3728.48,201.9689766
86815,60,42,0.5,0.7,0.2,3705.2,202.5087243
86816,60,42,0.5,0.7,0.3,3792.14,201.1300357
86817,60,42,0.5,0.7,0.4,3561.1,201.3477055
86818,60,42,0.5,0.7,0.5,3567.92,199.4465983
86819,60,42,0.5,0.7,0.65,2913.58,200.280082
86820,60,42,0.5,0.7,0.8,2404.22,200.703933
86821,60,42,0.5,0.7,1,1716.8,201.4294947
86822,60,42,0.5,0.7,2,560.94,206.7696986
86823,60,42,0.5,0.8,0.1,3798.98,202.4120679
86824,60,42,0.5,0.8,0.2,3529.18,202.8679287
86825,60,42,0.5,0.8,0.3,3821.74,202.4534211
86826,60,42,0.5,0.8,0.4,3449.46,200.2927992
86827,60,42,0.5,0.8,0.5,3595.02,200.2872891
86828,60,42,0.5,0.8,0.65,3040.86,200.391655
86829,60,42,0.5,0.8,0.8,2570.26,200.293461
86830,60,42,0.5,0.8,1,1821.72,200.6002024
86831,60,42,0.5,0.8,2,613.2,206.7143481
86832,60,42,0.5,0.9,0.1,3617.66,201.4407929
86833,60,42,0.5,0.9,0.2,3643.26,203.5728032
86834,60,42,0.5,0.9,0.3,3644.12,202.4914563
86835,60,42,0.5,0.9,0.4,3673.52,200.8119635
86836,60,42,0.5,0.9,0.5,3688.04,199.6548114
86837,60,42,0.5,0.9,0.65,3145.98,199.6588963
86838,60,42,0.5,0.9,0.8,2731.98,200.2932691
86839,60,42,0.5,0.9,1,1968.86,200.7061385
86840,60,42,0.5,0.9,2,660.32,205.9395568
86841,60,42,0.5,1,0.1,3461.72,201.8707446
86842,60,42,0.5,1,0.2,3432.48,201.6585116
86843,60,42,0.5,1,0.3,3791.54,201.3365606
86844,60,42,0.5,1,0.4,3746.82,200.6092306
86845,60,42,0.5,1,0.5,3434.64,201.7757737
86846,60,42,0.5,1,0.65,3228.9,199.8632801
86847,60,42,0.5,1,0.8,2763.9,200.7587805
86848,60,42,0.5,1,1,2078.82,200.0812639
86849,60,42,0.5,1,2,722.84,205.396171
86850,60,42,0.5,1.1,0.1,3845.84,201.8665321
86851,60,42,0.5,1.1,0.2,3773.64,201.1393127
86852,60,42,0.5,1.1,0.3,3604.54,201.9801093
86853,60,42,0.5,1.1,0.4,3728.56,201.6526442
86854,60,42,0.5,1.1,0.5,3621.6,200.0789079
86855,60,42,0.5,1.1,0.65,3218.56,199.7593556
86856,60,42,0.5,1.1,0.8,2838.94,200.1798783
86857,60,42,0.5,1.1,1,2199.04,200.2914303
86858,60,42,0.5,1.1,2,794.48,205.3415974
86859,60,42,0.5,1.2,0.1,3886.4,201.5545871
86860,60,42,0.5,1.2,0.2,3711.42,201.8532617
86861,60,42,0.5,1.2,0.3,3382.14,203.1389727
86862,60,42,0.5,1.2,0.4,3629.62,201.448215
86863,60,42,0.5,1.2,0.5,3799.76,201.3403445
86864,60,42,0.5,1.2,0.65,3244.42,200.2930203
86865,60,42,0.5,1.2,0.8,2875.72,199.7590539
86866,60,42,0.5,1.2,1,2324.18,200.4959423
86867,60,42,0.5,1.2,2,856.86,207.3231589
86868,60,42,0.5,1.3,0.1,3899.78,204.4005714
86869,60,42,0.5,1.3,0.2,3744.52,201.5449689
86870,60,42,0.5,1.3,0.3,3754.86,201.2341982
86871,60,42,0.5,1.3,0.4,3763.6,200.7057636
86872,60,42,0.5,1.3,0.5,3674.34,201.0203149
86873,60,42,0.5,1.3,0.65,3432.96,200.3878548
86874,60,42,0.5,1.3,0.8,3159.64,199.7593637
86875,60,42,0.5,1.3,1,2470.7,199.8635364
86876,60,42,0.5,1.3,2,921.44,205.5066369
86877,60,42,0.5,1.4,0.1,3442.22,203.4345482
86878,60,42,0.5,1.4,0.2,3636.26,203.0386965
86879,60,42,0.5,1.4,0.3,3701.16,200.601536
86880,60,42,0.5,1.4,0.4,3686.84,200.9160907
86881,60,42,0.5,1.4,0.5,3578.14,201.035214
86882,60,42,0.5,1.4,0.65,3481.58,200.0792909
86883,60,42,0.5,1.4,0.8,3188.22,200.3880209
86884,60,42,0.5,1.4,1,2579.2,200.9163138
86885,60,42,0.5,1.4,2,1022.3,205.2402005
86886,60,42,0.5,1.5,0.1,3664.2,202.9289642
86887,60,42,0.5,1.5,0.2,3610.34,202.9346845
86888,60,42,0.5,1.5,0.3,3803.3,201.9764773
86889,60,42,0.5,1.5,0.4,3888.32,201.5502573
86890,60,42,0.5,1.5,0.5,3415.34,201.8876098
86891,60,42,0.5,1.5,0.65,3657.32,199.8668945
86892,60,42,0.5,1.5,0.8,3247.06,199.6591309
86893,60,42,0.5,1.5,1,2685.86,199.8672851
86894,60,42,0.5,1.5,2,1102.12,205.2098003
86895,60,42,0.5,1.6,0.1,3774.38,202.1192987
86896,60,42,0.5,1.6,0.2,3488.96,201.4408892
86897,60,42,0.5,1.6,0.3,3548.3,201.452167
86898,60,42,0.5,1.6,0.4,3652.54,201.4406546
86899,60,42,0.5,1.6,0.5,3670.84,201.7702622
86900,60,42,0.5,1.6,0.65,3769.06,199.8631852
86901,60,42,0.5,1.6,0.8,3301.82,199.550775
86902,60,42,0.5,1.6,1,2776.48,201.0788263
86903,60,42,0.5,1.6,2,1198.18,204.0191333
86904,60,42,0.5,1.7,0.1,3445.96,202.9422747
86905,60,42,0.5,1.7,0.2,3757.16,201.7721986
86906,60,42,0.5,1.7,0.3,3382.82,202.3783577
86907,60,42,0.5,1.7,0.4,3726.1,201.2416148
86908,60,42,0.5,1.7,0.5,3524.26,201.0202986
86909,60,42,0.5,1.7,0.65,3636.36,199.967366
86910,60,42,0.5,1.7,0.8,3505.72,200.0716709
86911,60,42,0.5,1.7,1,2944.86,199.6590286
86912,60,42,0.5,1.7,2,1309.14,202.499159
86913,60,42,0.5,1.8,0.1,3668.06,201.5562563
86914,60,42,0.5,1.8,0.2,3519.4,201.870411
86915,60,42,0.5,1.8,0.3,3722.02,202.0750219
86916,60,42,0.5,1.8,0.4,3805.4,203.0218896
86917,60,42,0.5,1.8,0.5,3947.28,201.7625961
86918,60,42,0.5,1.8,0.65,3824.76,200.0845244
86919,60,42,0.5,1.8,0.8,3474.7,199.3425083
86920,60,42,0.5,1.8,1,3056.08,199.5510516
86921,60,42,0.5,1.8,2,1419.68,203.3905792
86922,60,42,0.5,1.9,0.1,3454.78,203.142377
86923,60,42,0.5,1.9,0.2,3751.28,202.4007263
86924,60,42,0.5,1.9,0.3,3650,202.5199452
86925,60,42,0.5,1.9,0.4,3708.6,200.812255
86926,60,42,0.5,1.9,0.5,3655.86,201.4519928
86927,60,42,0.5,1.9,0.65,3748.3,201.2473466
86928,60,42,0.5,1.9,0.8,3587.48,199.4466478
86929,60,42,0.5,1.9,1,3143.08,200.2838286
86930,60,42,0.5,1.9,2,1539.74,203.1425261
86931,60,42,0.5,2,0.1,3768.8,202.4859245
86932,60,42,0.5,2,0.2,3680.72,203.2525974
86933,60,42,0.5,2,0.3,3830.12,201.0202159
86934,60,42,0.5,2,0.4,3839.88,201.0163981
86935,60,42,0.5,2,0.5,3574.44,201.7665156
86936,60,42,0.5,2,0.65,3690.68,200.2835561
86937,60,42,0.5,2,0.8,3753.7,199.6550426
86938,60,42,0.5,2,1,3295.8,199.6646736
86939,60,42,0.5,2,2,1686.62,201.7036528
86940,60,42,1,0.1,0.1,3775.44,201.3328967
86941,60,42,1,0.1,0.2,3668.28,200.2836327
86942,60,42,1,0.1,0.3,3106.44,199.5511798
86943,60,42,1,0.1,0.4,2617.78,199.8673108
86944,60,42,1,0.1,0.5,2173.56,200.0757924
86945,60,42,1,0.1,0.65,1488.12,200.6043714
86946,60,42,1,0.1,0.8,990.46,204.129888
86947,60,42,1,0.1,1,651.96,203.968423
86948,60,42,1,0.1,2,262.78,212.8040824
86949,60,42,1,0.2,0.1,3529.66,200.6017137
86950,60,42,1,0.2,0.2,3570.24,200.183231
86951,60,42,1,0.2,0.3,3154.58,199.9712231
86952,60,42,1,0.2,0.4,2610.12,200.179618
86953,60,42,1,0.2,0.5,2265.8,200.1799597
86954,60,42,1,0.2,0.65,1565.78,199.9678453
86955,60,42,1,0.2,0.8,1064.32,203.2980281
86956,60,42,1,0.2,1,702.8,206.3104709
86957,60,42,1,0.2,2,281.8,211.6665882
86958,60,42,1,0.3,0.1,3586.52,201.7569375
86959,60,42,1,0.3,0.2,3461.5,200.3970058
86960,60,42,1,0.3,0.3,3237.74,199.6548731
86961,60,42,1,0.3,0.4,2696.44,199.971594
86962,60,42,1,0.3,0.5,2385.64,199.655187
86963,60,42,1,0.3,0.65,1663.82,200.2840829
86964,60,42,1,0.3,0.8,1141.4,202.6070993
86965,60,42,1,0.3,1,757.56,203.9700102
86966,60,42,1,0.3,2,309.08,209.5104784
86967,60,42,1,0.4,0.1,3463.42,201.7531116
86968,60,42,1,0.4,0.2,3403.38,200.2833906
86969,60,42,1,0.4,0.3,3337.52,199.5508659
86970,60,42,1,0.4,0.4,2719.46,200.1799204
86971,60,42,1,0.4,0.5,2379.6,199.8635859
86972,60,42,1,0.4,0.65,1746.2,200.6588229
86973,60,42,1,0.4,0.8,1240.78,202.0202537
86974,60,42,1,0.4,1,822.12,204.9320556
86975,60,42,1,0.4,2,325.84,209.153885
86976,60,42,1,0.5,0.1,3681.3,200.6149597
86977,60,42,1,0.5,0.2,3671.78,199.3425124
86978,60,42,1,0.5,0.3,3236.18,200.0755287
86979,60,42,1,0.5,0.4,2866.62,200.0754772
86980,60,42,1,0.5,0.5,2472.52,200.4464272
86981,60,42,1,0.5,0.65,1864.5,200.0756684
86982,60,42,1,0.5,0.8,1299.84,201.8628811
86983,60,42,1,0.5,1,884.84,205.3381918
86984,60,42,1,0.5,2,357.84,210.1432795
86985,60,42,1,0.6,0.1,3447.38,200.7041066
86986,60,42,1,0.6,0.2,3760.64,199.971053
86987,60,42,1,0.6,0.3,3377.72,199.6548609
86988,60,42,1,0.6,0.4,3066.32,199.4468749
86989,60,42,1,0.6,0.5,2591.26,199.4469657
86990,60,42,1,0.6,0.65,1992.66,199.7595414
86991,60,42,1,0.6,0.8,1386.28,202.6565445
86992,60,42,1,0.6,1,957.08,204.4489114
86993,60,42,1,0.6,2,390.94,208.3648937
86994,60,42,1,0.7,0.1,3609.8,200.7135545
86995,60,42,1,0.7,0.2,3651.12,199.5507336
86996,60,42,1,0.7,0.3,3549.72,199.768413
86997,60,42,1,0.7,0.4,2886.86,199.7593637
86998,60,42,1,0.7,0.5,2722.62,200.1835999
86999,60,42,1,0.7,0.65,2048.88,200.3879599
87000,60,42,1,0.7,0.8,1510.94,201.763106
87001,60,42,1,0.7,1,1039.7,202.2869328
87002,60,42,1,0.7,2,424.64,207.8891275
87003,60,42,1,0.8,0.1,3545.34,201.5560766
87004,60,42,1,0.8,0.2,3789.88,199.3425083
87005,60,42,1,0.8,0.3,3343.78,199.9712076
87006,60,42,1,0.8,0.4,2953.84,199.4467346
87007,60,42,1,0.8,0.5,2600.22,200.4959877
87008,60,42,1,0.8,0.65,2096.24,200.7083942
87009,60,42,1,0.8,0.8,1609.1,200.6041667
87010,60,42,1,0.8,1,1122.76,202.1829995
87011,60,42,1,0.8,2,461.92,209.3167399
87012,60,42,1,0.9,0.1,3646.7,201.654489
87013,60,42,1,0.9,0.2,3874.6,200.3875036
87014,60,42,1,0.9,0.3,3499.58,199.8668111
87015,60,42,1,0.9,0.4,3021.8,199.7594051
87016,60,42,1,0.9,0.5,2815.62,199.7593183
87017,60,42,1,0.9,0.65,2202.86,199.7687256
87018,60,42,1,0.9,0.8,1680.48,201.8212411
87019,60,42,1,0.9,1,1203.66,202.1282469
87020,60,42,1,0.9,2,504.98,208.8589428
87021,60,42,1,1,0.1,3558.78,200.8044499
87022,60,42,1,1,0.2,3670.3,200.1755337
87023,60,42,1,1,0.3,3414.3,199.2381458
87024,60,42,1,1,0.4,3115.98,199.7687764
87025,60,42,1,1,0.5,2723.48,199.9712686
87026,60,42,1,1,0.65,2293.52,199.6551375
87027,60,42,1,1,0.8,1785.08,201.545192
87028,60,42,1,1,1,1303.38,202.1878547
87029,60,42,1,1,2,541.92,209.698418
87030,60,42,1,1.1,0.1,3401.36,201.3422232
87031,60,42,1,1.1,0.2,3753.7,200.5998905
87032,60,42,1,1.1,0.3,3471.54,199.9751827
87033,60,42,1,1.1,0.4,3167.84,200.2835269
87034,60,42,1,1.1,0.5,2907.98,200.0794191
87035,60,42,1,1.1,0.65,2420.32,200.0755701
87036,60,42,1,1.1,0.8,1943.72,199.9712801
87037,60,42,1,1.1,1,1385.78,202.2876271
87038,60,42,1,1.1,2,587.04,206.183447
87039,60,42,1,1.2,0.1,3615.86,201.3459068
87040,60,42,1,1.2,0.2,3640.22,200.4958968
87041,60,42,1,1.2,0.3,3585.72,200.4007707
87042,60,42,1,1.2,0.4,3131.48,200.2875888
87043,60,42,1,1.2,0.5,2989.48,200.1851389
87044,60,42,1,1.2,0.65,2581.08,200.3880365
87045,60,42,1,1.2,0.8,2027.5,199.9221739
87046,60,42,1,1.2,1,1496.38,200.6510185
87047,60,42,1,1.2,2,641.56,205.0347895
87048,60,42,1,1.3,0.1,3406.22,201.8724646
87049,60,42,1,1.3,0.2,4019.86,200.2835642
87050,60,42,1,1.3,0.3,3538.86,199.7628317
87051,60,42,1,1.3,0.4,3184.64,200.2835798
87052,60,42,1,1.3,0.5,3038.34,199.9676345
87053,60,42,1,1.3,0.65,2563,199.7593142
87054,60,42,1,1.3,0.8,2107.78,200.0718485
87055,60,42,1,1.3,1,1608.86,202.1700402
87056,60,42,1,1.3,2,700.62,206.6686373
87057,60,42,1,1.4,0.1,3655.9,201.8611054
87058,60,42,1,1.4,0.2,3665.64,200.1831849
87059,60,42,1,1.4,0.3,3656.1,200.292886
87060,60,42,1,1.4,0.4,3421.08,199.4464579
87061,60,42,1,1.4,0.5,3004.62,199.9673538
87062,60,42,1,1.4,0.65,2711,199.5509567
87063,60,42,1,1.4,0.8,2281.96,200.3918367
87064,60,42,1,1.4,1,1739.64,200.7042137
87065,60,42,1,1.4,2,759.58,205.1403867
87066,60,42,1,1.5,0.1,3889.84,201.0239015
87067,60,42,1,1.5,0.2,3699,199.658813
87068,60,42,1,1.5,0.3,3636.26,200.6091615
87069,60,42,1,1.5,0.4,3491.4,199.4468254
87070,60,42,1,1.5,0.5,3129.56,200.0812225
87071,60,42,1,1.5,0.65,2747.5,200.6001054
87072,60,42,1,1.5,0.8,2398.18,199.8672539
87073,60,42,1,1.5,1,1855.74,200.1797583
87074,60,42,1,1.5,2,831.66,208.9210971
87075,60,42,1,1.6,0.1,3607.88,201.8611359
87076,60,42,1,1.6,0.2,3772.02,201.4424757
87077,60,42,1,1.6,0.3,3340.3,200.7094438
87078,60,42,1,1.6,0.4,3273.14,199.6551911
87079,60,42,1,1.6,0.5,3185.46,199.9713967
87080,60,42,1,1.6,0.65,2751.16,199.7591407
87081,60,42,1,1.6,0.8,2433.74,200.2873006
87082,60,42,1,1.6,1,1972.34,201.0244806
87083,60,42,1,1.6,2,891.72,205.2295111
87084,60,42,1,1.7,0.1,3552.26,201.3288049
87085,60,42,1,1.7,0.2,3376.38,201.1339321
87086,60,42,1,1.7,0.3,3670.16,201.14314
87087,60,42,1,1.7,0.4,3595.16,199.6586055
87088,60,42,1,1.7,0.5,3203.98,199.8726833
87089,60,42,1,1.7,0.65,2985.8,200.3877945
87090,60,42,1,1.7,0.8,2501.02,200.1758971
87091,60,42,1,1.7,1,2085.98,200.8630793
87092,60,42,1,1.7,2,978.4,205.4407217
87093,60,42,1,1.8,0.1,3560.76,201.4614888
87094,60,42,1,1.8,0.2,3934.46,200.6054088
87095,60,42,1,1.8,0.3,3950.48,200.07521
87096,60,42,1,1.8,0.4,3495.02,199.759182
87097,60,42,1,1.8,0.5,3426.6,200.2796318
87098,60,42,1,1.8,0.65,3056.84,199.6550467
87099,60,42,1,1.8,0.8,2690.88,199.9677213
87100,60,42,1,1.8,1,2224.72,200.6060169
87101,60,42,1,1.8,2,1052.16,203.3436494
87102,60,42,1,1.9,0.1,3697.14,201.3364202
87103,60,42,1,1.9,0.2,3591.16,202.4455991
87104,60,42,1,1.9,0.3,3736.52,200.2933348
87105,60,42,1,1.9,0.4,3677.46,199.8668071
87106,60,42,1,1.9,0.5,3468.92,199.4468708
87107,60,42,1,1.9,0.65,2968.56,199.5511384
87108,60,42,1,1.9,0.8,2761.6,199.9676386
87109,60,42,1,1.9,1,2363.58,201.2913224
87110,60,42,1,1.9,2,1151.3,203.0307083
87111,60,42,1,2,0.1,3733.02,201.8667247
87112,60,42,1,2,0.2,3625.8,202.510106
87113,60,42,1,2,0.3,3546.08,201.7717538
87114,60,42,1,2,0.4,3574.52,200.7078118
87115,60,42,1,2,0.5,3579.36,199.3423761
87116,60,42,1,2,0.65,3153.66,199.7591366
87117,60,42,1,2,0.8,2871.72,200.7043378
87118,60,42,1,2,1,2456.86,200.1758971
87119,60,42,1,2,2,1257.12,204.177428
87120,60,42,2,0.1,0.1,2880.78,199.8632266
87121,60,42,2,0.1,0.2,2501.3,200.1303992
87122,60,42,2,0.1,0.3,2061.2,199.6552324
87123,60,42,2,0.1,0.4,1634.8,200.4961023
87124,60,42,2,0.1,0.5,1146.52,201.3330289
87125,60,42,2,0.1,0.65,752.22,203.8682349
87126,60,42,2,0.1,0.8,516.96,205.868994
87127,60,42,2,0.1,1,382.44,207.6358104
87128,60,42,2,0.1,2,196.88,215.0939969
87129,60,42,2,0.2,0.1,2890.96,199.8632347
87130,60,42,2,0.2,0.2,2437.42,200.0756345
87131,60,42,2,0.2,0.3,2130.16,200.287782
87132,60,42,2,0.2,0.4,1597.76,201.0208756
87133,60,42,2,0.2,0.5,1238.74,201.3429256
87134,60,42,2,0.2,0.65,800.42,204.5972768
87135,60,42,2,0.2,0.8,557.38,205.2554107
87136,60,42,2,0.2,1,408.48,209.2343053
87137,60,42,2,0.2,2,208.06,216.1631832
87138,60,42,2,0.3,0.1,3053.54,199.8631893
87139,60,42,2,0.3,0.2,2427.76,200.2841961
87140,60,42,2,0.3,0.3,2276.28,199.8637676
87141,60,42,2,0.3,0.4,1703.9,200.1797739
87142,60,42,2,0.3,0.5,1311.9,201.0790758
87143,60,42,2,0.3,0.65,862.66,203.1236377
87144,60,42,2,0.3,0.8,604.48,205.3597129
87145,60,42,2,0.3,1,436.14,207.4954143
87146,60,42,2,0.3,2,231.8,214.0217453
87147,60,42,2,0.4,0.1,3092.86,199.5508204
87148,60,42,2,0.4,0.2,2452.06,200.5927363
87149,60,42,2,0.4,0.3,2168.12,200.4921109
87150,60,42,2,0.4,0.4,1810.8,201.3914853
87151,60,42,2,0.4,0.5,1364.58,202.6058932
87152,60,42,2,0.4,0.65,921.58,202.0166332
87153,60,42,2,0.4,0.8,649.08,205.0560943
87154,60,42,2,0.4,1,474.76,209.6369193
87155,60,42,2,0.4,2,244.7,213.6731489
87156,60,42,2,0.5,0.1,2987.14,199.4467386
87157,60,42,2,0.5,0.2,2445.2,200.2836862
87158,60,42,2,0.5,0.3,2306.9,200.175988
87159,60,42,2,0.5,0.4,1856.52,200.3923561
87160,60,42,2,0.5,0.5,1414.26,201.0205549
87161,60,42,2,0.5,0.65,984,203.6576081
87162,60,42,2,0.5,0.8,713.4,204.6690228
87163,60,42,2,0.5,1,519.94,206.286783
87164,60,42,2,0.5,2,271.54,211.1030068
87165,60,42,2,0.6,0.1,3118.82,199.9713357
87166,60,42,2,0.6,0.2,2484.56,200.2841324
87167,60,42,2,0.6,0.3,2351.32,200.1761656
87168,60,42,2,0.6,0.4,1949.28,200.4922926
87169,60,42,2,0.6,0.5,1522.72,200.9127095
87170,60,42,2,0.6,0.65,1041.42,203.8183992
87171,60,42,2,0.6,0.8,752.84,204.9806885
87172,60,42,2,0.6,1,561,207.836032
87173,60,42,2,0.6,2,287.26,210.179423
87174,60,42,2,0.7,0.1,3029.28,199.7589549
87175,60,42,2,0.7,0.2,2645.86,199.7593637
87176,60,42,2,0.7,0.3,2308.5,199.976856
87177,60,42,2,0.7,0.4,2001.62,199.7596363
87178,60,42,2,0.7,0.5,1604.82,200.8124842
87179,60,42,2,0.7,0.65,1107.32,201.9197707
87180,60,42,2,0.7,0.8,818.1,204.8221233
87181,60,42,2,0.7,1,599.28,208.0479042
87182,60,42,2,0.7,2,317.26,210.4753883
87183,60,42,2,0.8,0.1,3070.88,199.4467386
87184,60,42,2,0.8,0.2,2518.94,199.7633117
87185,60,42,2,0.8,0.3,2349.86,200.3881986
87186,60,42,2,0.8,0.4,2055.06,201.3369708
87187,60,42,2,0.8,0.5,1671.22,200.4958582
87188,60,42,2,0.8,0.65,1198.34,202.7623735
87189,60,42,2,0.8,0.8,887.26,204.2864674
87190,60,42,2,0.8,1,640.26,206.2365249
87191,60,42,2,0.8,2,354.8,210.5531346
87192,60,42,2,0.9,0.1,3397.2,199.5508699
87193,60,42,2,0.9,0.2,2796.52,199.8634618
87194,60,42,2,0.9,0.3,2391.54,200.0757552
87195,60,42,2,0.9,0.4,2101.3,200.708218
87196,60,42,2,0.9,0.5,1707.32,201.2838284
87197,60,42,2,0.9,0.65,1266.88,201.2913136
87198,60,42,2,0.9,0.8,954.12,204.1804499
87199,60,42,2,0.9,1,706.64,204.4087433
87200,60,42,2,0.9,2,370.08,210.6423018
87201,60,42,2,1,0.1,3092.72,199.7590912
87202,60,42,2,1,0.2,2588.1,199.6551829
87203,60,42,2,1,0.3,2475.96,200.0794916
87204,60,42,2,1,0.4,2139.56,200.5546598
87205,60,42,2,1,0.5,1815.42,201.5998686
87206,60,42,2,1,0.65,1350.44,201.653114
87207,60,42,2,1,0.8,1036.18,202.4005636
87208,60,42,2,1,1,769.08,205.655626
87209,60,42,2,1,2,404,208.7112079
87210,60,42,2,1.1,0.1,3131.34,199.9710333
87211,60,42,2,1.1,0.2,2722.22,199.8634537
87212,60,42,2,1.1,0.3,2444.66,200.3914814
87213,60,42,2,1.1,0.4,2216.76,199.44678
87214,60,42,2,1.1,0.5,1837.8,199.6554019
87215,60,42,2,1.1,0.65,1432.84,202.1789335
87216,60,42,2,1.1,0.8,1101.82,202.4847427
87217,60,42,2,1.1,1,830.02,206.0384695
87218,60,42,2,1.1,2,443.7,208.6001685
87219,60,42,2,1.2,0.1,3224.68,199.5506428
87220,60,42,2,1.2,0.2,2698.54,199.4468749
87221,60,42,2,1.2,0.3,2481.82,199.7634975
