,w_index,c1_index,c2_index,ITC
534,0.0,21.0,9.0,6084.0
535,0.0,21.0,10.0,6466.0
536,0.0,21.0,11.0,7746.0
537,0.0,21.0,12.0,7952.0
538,0.0,21.0,13.0,9367.0
539,0.0,21.0,14.0,9787.0
540,0.0,21.0,15.0,9650.0
541,0.0,21.0,16.0,9903.0
542,0.0,21.0,17.0,9566.0
543,0.0,21.0,18.0,9268.0
544,0.0,21.0,19.0,9130.0
545,0.0,21.0,20.0,8840.0
546,0.0,21.0,21.0,8868.0
547,0.0,21.0,22.0,8449.0
548,0.0,21.0,23.0,7959.0
549,0.0,21.0,24.0,8264.0
550,0.0,22.0,0.0,1006.0
551,0.0,22.0,1.0,5037.0
552,0.0,22.0,2.0,7918.0
553,0.0,22.0,3.0,8434.0
554,0.0,22.0,4.0,7617.0
555,0.0,22.0,5.0,7352.0
556,0.0,22.0,6.0,6697.0
557,0.0,22.0,7.0,7013.0
558,0.0,22.0,8.0,7041.0
559,0.0,22.0,9.0,7439.0
560,0.0,22.0,10.0,8038.0
561,0.0,22.0,11.0,8714.0
562,0.0,22.0,12.0,9914.0
563,0.0,22.0,13.0,9720.0
564,0.0,22.0,14.0,10006.0
565,0.0,22.0,15.0,9683.0
566,0.0,22.0,16.0,9674.0
567,0.0,22.0,17.0,9509.0
568,0.0,22.0,18.0,9271.0
569,0.0,22.0,19.0,8663.0
570,0.0,22.0,20.0,8839.0
571,0.0,22.0,21.0,8347.0
572,0.0,22.0,22.0,8249.0
573,0.0,22.0,23.0,8144.0
574,0.0,22.0,24.0,7758.0
575,0.0,23.0,0.0,1333.0
576,0.0,23.0,1.0,7037.0
577,0.0,23.0,2.0,8950.0
578,0.0,23.0,3.0,8908.0
579,0.0,23.0,4.0,8490.0
580,0.0,23.0,5.0,8344.0
581,0.0,23.0,6.0,8220.0
582,0.0,23.0,7.0,7974.0
583,0.0,23.0,8.0,8112.0
584,0.0,23.0,9.0,8483.0
585,0.0,23.0,10.0,9582.0
586,0.0,23.0,11.0,10272.0
587,0.0,23.0,12.0,10442.0
588,0.0,23.0,13.0,10325.0
589,0.0,23.0,14.0,9843.0
590,0.0,23.0,15.0,9917.0
591,0.0,23.0,16.0,9822.0
592,0.0,23.0,17.0,9419.0
593,0.0,23.0,18.0,9149.0
594,0.0,23.0,19.0,9133.0
595,0.0,23.0,20.0,9241.0
596,0.0,23.0,21.0,8110.0
597,0.0,23.0,22.0,8496.0
598,0.0,23.0,23.0,8307.0
599,0.0,23.0,24.0,8261.0
600,0.0,24.0,0.0,2147.0
601,0.0,24.0,1.0,8005.0
602,0.0,24.0,2.0,9085.0
603,0.0,24.0,3.0,9387.0
604,0.0,24.0,4.0,8966.0
605,0.0,24.0,5.0,8993.0
606,0.0,24.0,6.0,9323.0
607,0.0,24.0,7.0,9170.0
608,0.0,24.0,8.0,9870.0
609,0.0,24.0,9.0,9261.0
610,0.0,24.0,10.0,10105.0
611,0.0,24.0,11.0,9795.0
612,0.0,24.0,12.0,10086.0
613,0.0,24.0,13.0,10036.0
614,0.0,24.0,14.0,9894.0
615,0.0,24.0,15.0,9869.0
616,0.0,24.0,16.0,9473.0
617,0.0,24.0,17.0,9375.0
618,0.0,24.0,18.0,9027.0
619,0.0,24.0,19.0,9003.0
620,0.0,24.0,20.0,8708.0
621,0.0,24.0,21.0,8818.0
622,0.0,24.0,22.0,8448.0
623,0.0,24.0,23.0,8338.0
624,0.0,24.0,24.0,7812.0
625,1.0,0.0,0.0,1334.0
626,1.0,0.0,1.0,1194.0
627,1.0,0.0,2.0,961.0
628,1.0,0.0,3.0,879.0
629,1.0,0.0,4.0,880.0
630,1.0,0.0,5.0,894.0
631,1.0,0.0,6.0,841.0
632,1.0,0.0,7.0,626.0
633,1.0,0.0,8.0,772.0
634,1.0,0.0,9.0,670.0
635,1.0,0.0,10.0,687.0
636,1.0,0.0,11.0,693.0
637,1.0,0.0,12.0,727.0
638,1.0,0.0,13.0,702.0
639,1.0,0.0,14.0,738.0
640,1.0,0.0,15.0,638.0
641,1.0,0.0,16.0,744.0
642,1.0,0.0,17.0,691.0
643,1.0,0.0,18.0,624.0
644,1.0,0.0,19.0,751.0
645,1.0,0.0,20.0,790.0
646,1.0,0.0,21.0,820.0
647,1.0,0.0,22.0,834.0
648,1.0,0.0,23.0,786.0
649,1.0,0.0,24.0,733.0
650,1.0,1.0,0.0,1409.0
651,1.0,1.0,1.0,1399.0
652,1.0,1.0,2.0,1219.0
653,1.0,1.0,3.0,1051.0
654,1.0,1.0,4.0,915.0
655,1.0,1.0,5.0,875.0
656,1.0,1.0,6.0,823.0
657,1.0,1.0,7.0,766.0
658,1.0,1.0,8.0,699.0
659,1.0,1.0,9.0,753.0
660,1.0,1.0,10.0,770.0
661,1.0,1.0,11.0,745.0
662,1.0,1.0,12.0,728.0
663,1.0,1.0,13.0,665.0
664,1.0,1.0,14.0,637.0
665,1.0,1.0,15.0,652.0
666,1.0,1.0,16.0,688.0
667,1.0,1.0,17.0,734.0
668,1.0,1.0,18.0,692.0
669,1.0,1.0,19.0,610.0
670,1.0,1.0,20.0,736.0
671,1.0,1.0,21.0,718.0
